property_id,lat,lng,addr_street,suburb,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,House_report,Median_house_price,House_quarterly_growth,House_twelve_month_growth,House_average_annual_growth
11948,-37.712191,144.822263,883 Old Calder Highway,KEILOR,20001,3.1507130703495885,30,1,"If you compare the increase in value of investment property in  Keilor, 3036  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 10.59%.
Over the longer term, Keilor has seen property prices  show investors a 14.29% return over the last 3 years. This is worse than over the last 12 months
The most recent median price for Keilor is $981500, with sellers offering an average of 0.00% off the asking price.
Often selling an investment property can take time, and in Keilor the average time real estate has been on the market is 48.4444 days.
Situated  16.17km from the CBD, Keilor is one of  Brimbank (C) localities in the postcode 3036.
","$981,500",10.07%,10.59%,3.28%
32594,-37.738303,145.01292,31 Gregory Grove,PRESTON,20012,1.0921914756356588,34,1,"With a capital gain of 24.71% for the last 12 months, Preston, 3072 has  performed  for property investments than its average annual 9.65% property  growth over the last 5 years.
Taking the average capital gain, or increase in median house value,  Preston,3072 has racked up an average of 24.71% over the period. This ranks it number 2584th in the whole country for real estate investors looking at median house price increases.
LACK OF BUYER INTEREST may well be the reason that Preston  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC
Using the current median advertised rental of  $505 and the average annual increase in value of a median property of  9.65%, investors should hope to achieve an overall return of 2.19%
","$1,200,050",10.42%,24.71%,9.65%
42976,-37.726217,145.097946,21 Denison Drive,YALLAMBIE,19984,2.106711111682196,41,1,"Yallambie is an average performer in VIC when comparing  median price capital growth over the last year. Yallambie gave property investors  a  average capital gain  figure when compared to the rest of the state, with 23.29%.
Taking the average capital gain, or increase in median house value,  Yallambie,3085 has racked up an average of 23.29% over the period. This ranks it number 2397th in the whole country for real estate investors looking at median house price increases.
Vendor discounting in Yallambie is giving property investors an average Vendor Discount of around 0.00%. This puts suburb at number 376th in VIC when ranking the most discounted suburbs.
Residents and property investors in Yallambie have been waiting around 31.7297 days to sell a property.
Property investors should expect to get  $350 weekly from the median priced house in this suburb.
","$965,500",9.76%,23.29%,7.69%
2265,-37.779936,144.866398,41 Radio Street,MAIDSTONE,20022,2.171430817104773,16,1,"Over the last year, property investments in Maidstone, 3012 have given investors a capital gain of 16.79%. This compares badly with the 22.78% for VIC as a whole.
Across a shorter period, Maidstone, 3012 has seen a median price increase of 11.53% over the last quarter. 
Vendor discounting in Maidstone is giving property investors an average Vendor Discount of around 0.00%. This puts suburb at number 376th in VIC when ranking the most discounted suburbs.
Residents and property investors in Maidstone have been waiting around 0 days to sell a property.
","$871,000",11.53%,16.79%,8.51%
85045,-37.882109,144.978567,6/402 Barkly Street,ELWOOD,19955,1.6192333748205932,Not available,0,"Elwood  has had a pretty average year for property investment returns compared to the rest of VIC, giving investors a capital gain of 22.54% to date . 
Taking the average capital gain, or increase in median house value,  Elwood,3184 has racked up an average of 22.54% over the period. This ranks it number 1779th in the whole country for real estate investors looking at median house price increases.
Vendor discounting in Elwood is giving property investors an average Vendor Discount of around 0.00%. This puts suburb at number 376th in VIC when ranking the most discounted suburbs.
In the last year 129 properties changed hands in Elwood, which puts it as the 235th most active market in VIC when comparing the number of sales per suburb.
Elwood is 235th on a list of best yielding suburbs for rents in VIC with a 4.02% return
","$2,137,500",13.07%,22.54%,4.25%
54375,-37.8267,145.03526100000005,3 Kenwood Lane,HAWTHORN,19904,0.5916766347763579,11,1,"Property value increases in Hawthorn  have tracked just higher than  the VIC average of 22.78% over the last 12 months.
Over the longer term, Hawthorn has seen property prices  show investors a 30.42% return over the last 3 years. This is worse than over the last 12 months
When looking to buy, or assessing what properties are really achieving at sale, it's essential for property investors to take into account what discounts are being offered in Hawthorn, 3122.  Typically our figures indicate that 0.00% is being offered, which puts this VIC suburb at 2335th most discounted overall in Australia.
Situated  6.13km from the CBD, Hawthorn is one of  Boroondara (C) localities in the postcode 3122.
","$2,615,000",9.94%,28.95%,5.19%
10687,-37.79073715,144.9302826,57 Eastwood Street,KENSINGTON,20041,0.33941302237984916,9,1,"Property value increases in Kensington  have tracked just higher than  the VIC average of 22.78% over the last 12 months.
Over the longer term, Kensington has seen property prices  show investors a 17.98% return over the last 3 years. This is an improvement over the last 12 months
LACK OF BUYER INTEREST may well be the reason that Kensington  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 73th in terms of most discounted suburbs in VIC
Property investors should expect to get  $765 weekly from the median priced house in this suburb.
","$1,167,500",11.79%,27.76%,8.20%
90786,-37.963231,145.044809,5 Wembley Avenue,CHELTENHAM,19866,0.9364040509163981,39,1,"Investment property in Cheltenham has done well for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 30.00%
The five-year average increase in median property values for Cheltenham,3192 has given property investors a potential capital gain of 61.16% across each of those five years.
Property investors looking for a bargain in Cheltenham should be aiming for at least -3.27% off the asking price, which is the average vendor discount  being achieved at the moment.
Cheltenham is 539th on a list of best yielding suburbs for rents in VIC with a 2.53% return
","$1,238,000",11.11%,30.00%,10.88%
28099,-37.794699,144.98323200000004,142 Cecil Street,FITZROY,19975,1.104663883739132,18,1,"With a capital gain of 0.00% for the last 12 months, Fitzroy, 3065 has  performed  for property investments than its average annual 1.18% property  growth over the last 5 years.
Fitzroy,3065 was ranked 361 in Australia by increase in median property value over the quarter.
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Fitzroy itself are offering an average vendor discount of  0.00% to real estate investors.
On average over the past year, suburb has had 9.67 sales per month, which equates to 116 per year.
Advertised rents are around the  $445 mark per week – giving a return of 5.26% based on the median price in Suburb
","$1,524,500",14.14%,0.00%,1.18%
27347,-37.5726602,144.92245680000005,6 Boroka Way,CRAIGIEBURN,40221,3.731109709565655,40,1,"At number 984th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Craigieburn, 3064 is in the top 20% with a property value increase of 25.00% recorded in median house prices.
If we look at median property appreciation over just the last three months, Craigieburn has given property investors a paper return of 11.00%. This puts Suburb as 333 on a list of fastest fasting appreciating suburbs in VIC
Property buyers and investors in Craigieburn 3064 should be seeing an average reduction in asking price of around 0.00% . This means that Craigieburn is holding prices well when compared to other suburbs in VIC.
Often selling an investment property can take time, and in Craigieburn the average time real estate has been on the market is 0 days.
Using the current median advertised rental of  $880 and the average annual increase in value of a median property of  10.45%, investors should hope to achieve an overall return of 7.53%
","$608,000",11.00%,25.00%,10.45%
